cluster,cluster_final,coc_number,coc_name,density,land_area,weighted_estimate_median_gross_rent,weighted_income,rent_pct_income,estimated_pop_2016,
Property_crime_rate,Total_Year_Round_Beds,total_homeless,homeless_individuals,homeless_people_in_families,CoC_program_funding,Other_program_funding,Total_funding,empty,other_fed_funding
4,2a,GA-500,Atlanta Continuum of Care,3548.794593,133.15,1037,11078,0.890228222,472522,5747.4,3419,3572,3089,483,24199229.72,34773187.52,58972417.24,0,2256284
4,2a,FL-502,St. Petersburg/Clearwater/Largo/Pinellas County CoC,3431.512053,273.8,967,11034,0.950879007,939548,5642.6,2047,2831,2466,365,7754758.63,12151923,19906681.63,0,3210184
4,2a,MI-501,Detroit CoC,4848.972973,138.75,808,7659,0.789913366,672795,4818.9,1981,2078,1543,535,24381315.97,27130529,51511844.97,0,3609100
4,2a,IN-503,Indianapolis CoC,2352.112036,396.3,806,9348,0.966501241,932142,4823.1,1750,1783,1283,500,9055340.38,4057083.28,13112423.66,0,4475119
4,2a,OH-502,Cleveland/Cuyahoga County CoC,2753.144207,457.19,742,8786,0.986747529,1258710,5458.8,1603,1727,1360,367,29894350.15,29732048,59626398.15,0,2294958
4,2a,MO-501,St.Louis City CoC,5104.668067,61.91,759,6504,0.714097497,316030,6252.6,1338,1336,821,515,7291242.59,25307261,32598503.59,0,2427074
4,2a,NM-500,Albuquerque CoC,2979.156235,187.73,816,10538,1.076184641,559277,5446.1,682,1318,1104,214,5562766.23,20466087.41,26028853.64,0,1729066
4,2a,LA-503,New Orleans/Jefferson Parish CoC,1759.221589,465.05,922.0846202,8964.302196,0.810148187,818126,3458.8,1053,1301,1158,143,20778403.8,25697945,46476348.8,0,1566871
4,2a,TX-603,El Paso City & County CoC,823.1462738,1012.69,765,9734,1.060348584,833592,2141.8,1259,1193,691,502,2289953.4,17424747.46,19714700.86,0,267519
4,2a,OH-500,Cincinnati/Hamilton County CoC,1985.57562,405.91,725,9405,1.081034483,805965,5603.5,971,1162,889,273,18691547.59,17598987.64,36290535.23,0,3240571
4,2a,KY-501,Louisville/Jefferson County CoC,1997.0664,380.42,770,11246,1.217099567,759724,4196.2,917,1034,769,265,9257659.73,17793549,27051208.73,0,443483
4,2a,WI-501,Milwaukee City & County CoC,3957.357084,241.4,821,9523,0.966605765,955306,4588.3,1106,900,687,213,11099689.32,18863539.11,29963228.43,0,806701
4,2a,OH-505,Dayton/Kettering/Montgomery County CoC,1154.286643,461.55,740,9902,1.11509009,532761,2799.1,540,619,459,160,9262880.84,8508980,17771860.84,0,732403
4,2a,AL-501,Mobile City & County/Baldwin County CoC,217.7201495,2819.22,829.6035376,10247.8911,1.029396436,613801,3177.6,526,606,426,180,3809954.91,20921814,24731768.91,0,529561
4,2a,OH-501,Toledo/Lucas County CoC,1275.597019,340.86,674,8689,1.074307616,434800,2799.1,823,499,257,242,3980810.55,6138136,10118946.55,0,431981
4,2a,AL-504,Montgomery City & County CoC,115.2664364,3335.88,819.8335201,10377.72596,1.05486111,384515,3177.6,393,377,284,93,2433805.02,11770998,14204803.02,0,0
4,2a,FL-515,"Panama City/Bay, Jackson Counties CoC",77.97055676,3869.14,832.3097597,10522.664,1.053560476,301679,3415.5,151,336,285,51,60289,6250103,6310392,0,394726
4,2a,OH-504,Youngstown/Mahoning County CoC,566.0925125,411.62,637,9918,1.297488226,233015,2799.1,272,262,163,99,1924930,4993294,6918224,0,170551
4,2a,GA-503,Athens/Clarke County CoC,1023.800336,119.2,800,4818,0.501875,122037,3281.2,148,239,182,57,111497.63,0,111497.63,0,0
4,2a,AL-506,Tuscaloosa City & County CoC,153.1840363,1321.75,784,9752,1.036564626,202471,3177.6,176,200,140,60,215964.3,7353220,7569184.3,0,349590
8,2b,MA-504,Springfield/Hampden County CoC,758.4535114,617.14,837,10697,1.065013939,468072,1857.1,2417,2311,370,1941,2914552.94,12632326.86,15546879.8,0,394726
8,2b,NJ-504,Newark/Essex County CoC,6279.898582,126.21,1077,10150,0.785360569,792586,2851.2,1905,2048,1253,795,3681810.99,10483115.17,14164926.16,0,1158473.21
8,2b,CA-514,Fresno/Madera County CoC,137.9268344,8095.06,909.5163194,10306.14224,0.944287825,1116526,2441.1,560,2016,1742,274,7158855.26,27450243.76,34609099.02,0,1180942
8,2b,MO-604,"Kansas City, Independence, Lee's Summit/Jackson, Wyandotte Counties CoC",1118.191678,756.06,815.9815039,10075.34762,1.028959967,845420,2906.5,1831,1671,1127,544,10030885.77,21965756.98,31996642.75,0,1899388
8,2b,OR-500,Eugene/Springfield/Lane County CoC,79.12662087,4553.12,885,9657,0.909322034,360273,2879,571,1529,1260,269,3446567.16,5269085,8715652.16,0,745801
8,2b,TN-501,Memphis/Shelby County CoC,1227.760525,763.17,873,9516,0.90836197,936990,5995.1,1524,1426,915,511,6533826.11,14184929,20718755.11,0,1659119
8,2b,CA-509,Mendocino County CoC,24.92884318,3506.34,975,9845,0.841452991,87409,2441.1,138,1238,1179,59,1507020,9386078,10893098,0,0
8,2b,SC-502,Columbia/Midlands CoC,160.7157116,9217.4,803.7121132,10922.31633,1.132486387,1481381,3460.3,1031,1200,939,261,3035749.36,32173881,35209630.36,0,1820554
8,2b,CA-519,Chico/Paradise/Butte County CoC,136.8056659,1636.46,936,9729,0.866185897,223877,2441.1,463,1195,997,198,368408.9,200000,568408.9,0,200000
8,2b,CA-613,Imperial County CoC,42.8116171,4176.6,778,9186,0.983933162,178807,2441.1,182,1154,1034,120,129600.5,8385918,8515518.5,0,0
8,2b,FL-506,Tallahassee/Leon County CoC,79.57975275,5497.24,858.2628986,8917.233502,0.865821875,437469,3415.5,759,1072,810,262,1395873,21927253,23323126,0,1658583
8,2b,KY-502,Lexington/Fayette County CoC,1098.286621,283.65,793,10411,1.094052123,311529,3912.5,999,1051,937,114,1358664,4760346,6119010,0,1227597
8,2b,GA-507,Savannah/Chatham County CoC,662.7262921,426.44,963,10509,0.909397715,282613,3281.2,699,926,751,175,2534228.47,7480398.5,10014626.97,0,249967.5
8,2b,NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",420.030572,3042,726.9324843,11425.45436,1.309779405,1277733,1718.2,1083,925,595,330,10448354.56,12096486,22544840.56,0,1262791
8,2b,CA-513,"Visalia, Kings, Tulare Counties CoC",97.53236031,6213.63,857.4136132,10832.41064,1.052818468,606030,2441.1,459,853,732,121,4683623.22,25338620,30022243.22,0,0
8,2b,FL-508,"Gainesville/Alachua, Putnam Counties CoC",122.617098,3364.49,804.5175012,7229.991838,0.748895231,412544,3415.5,381,819,699,120,632406.3,13849875,14482281.3,0,946448
8,2b,TN-502,Knoxville/Knox County CoC,881.8307032,508.22,808,10796,1.113448845,448164,3060.6,706,812,701,111,1743045.06,9866725,11609770.06,0,790245
8,2b,IL-511,Cook County CoC,3503.926716,719.94,999,10977,0.915665666,2522617,2075.9,483,780,508,272,9493107.92,22041412.83,31534520.75,0,46150
8,2b,CA-522,Humboldt County CoC,37.88743803,3567.99,899,10148,0.940674824,135182,2441.1,398,759,667,92,915404.12,8692375,9607779.12,0,1027657
8,2b,FL-504,"Daytona Beach/Daytona/Volusia, Flagler Counties CoC",386.843283,1586.49,955.8185517,10956.5496,0.955250134,613723,3415.5,449,753,555,198,1209166,2718862.99,3928028.99,0,303042
8,2b,TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",141.602792,4641.9,665.5614356,10532.64389,1.318766799,657306,3060.6,418,752,423,329,97135,7734032,7831167,0,0
8,2b,FL-514,Ocala/Marion County CoC,214.7871635,1584.55,819,10641,1.082722833,340341,3415.5,356,725,599,126,228997,5343239,5572236,0,1054586
8,2b,OR-502,Medford/Ashland/Jackson County CoC,75.77230515,2783.55,895,10834,1.008752328,210916,2879,335,633,525,108,252673.28,11725446,11978119.28,0,961132
8,2b,FL-517,"Hendry, Hardee, Highlands Counties CoC",50.31041298,5019.12,700.7751966,9380.67182,1.115511302,252514,3415.5,95,609,377,232,3627,8892110,8895737,0,0
8,2b,TN-500,Chattanooga/Southeast Tennessee CoC,156.9069714,4332,712.1603187,10639.62076,1.244993634,679721,3060.6,320,576,452,124,2387854.23,6938330,9326184.23,0,119899
8,2b,NC-504,Greensboro/High Point CoC,792.6513861,645.7,789,11045,1.166561048,511815,3600.2,517,573,422,151,2077513.58,2740645,4818158.58,0,1031108
8,2b,MS-500,"Jackson/Rankin, Madison Counties CoC",153.2507308,3725.47,820.7632516,10758.91406,1.092368804,570931,2921.2,464,511,450,61,2697259,26740659.04,29437918.04,0,96898
8,2b,FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",53.06253244,2543.32,708.7646549,9649.984788,1.134601441,134955,3415.5,119,502,372,130,241698.47,403883,645581.47,0,403883
8,2b,MI-507,Portage/Kalamazoo City & County CoC,460.4297974,561.66,736,11443,1.295629529,258605,2043.9,601,479,244,235,1677587.73,3221784,4899371.73,0,347312
8,2b,NC-516,Northwest North Carolina CoC,83.68923217,2509.14,665.0174391,8237.316294,1.032218081,209988,2873.1,121,466,199,267,284540,5712714,5997254,0,0
8,2b,CA-521,Davis/Woodland/Yolo County CoC,206.6355242,1014.69,1147,10536,0.765475153,209671,2441.1,236,459,318,141,584302.82,4310620,4894922.82,0,0
8,2b,CA-520,Merced City & County CoC,136.9535445,1934.97,882,10927,1.032407407,265001,2441.1,148,454,447,7,508102,18709139,19217241,0,0
8,2b,NC-500,Winston Salem/Forsyth County CoC,893.5219895,408.15,742,10594,1.189802336,364691,2873.1,467,453,351,102,1561374.15,4047811,5609185.15,0,388762
8,2b,TN-509,Appalachian Regional CoC,174.9798077,2897.14,618.993443,9783.140292,1.317076457,506941,3060.6,550,450,342,108,1528834,4885931.5,6414765.5,0,530630
8,2b,NC-511,Fayetteville/Cumberland County CoC,499.5186338,652.31,878,10823,1.027239939,325841,2873.1,185,442,279,163,517788,2861408,3379196,0,0
8,2b,MI-508,Lansing/East Lansing/Ingham County CoC,511.6863267,556.12,809,9492,0.977750309,284559,2043.9,342,435,271,164,14867751.81,5718902.3,20586654.11,0,1258626
8,2b,MI-505,Flint/Genesee County CoC,648.5132971,636.98,720,9644,1.116203704,413090,2043.9,306,420,255,165,1674195.18,8324699.5,9998894.68,0,564221
8,2b,CA-529,Lake County CoC,50.99724623,1256.46,882,8130,0.76814059,64076,2441.1,43,401,294,107,0,350000,350000,0,350000
8,2b,MI-510,Saginaw City & County CoC,243.9677044,800.11,709,9923,1.166314057,195201,2043.9,430,388,188,200,1587164.06,6973720.35,8560884.41,0,353072
8,2b,PA-605,Erie City & County CoC,349.2873678,799.15,701,11227,1.334640989,279133,1931.7,401,369,264,105,2103419,2755606,4859025,0,100329
8,2b,LA-500,Lafayette/Acadiana CoC,117.9293894,5550.44,694.0672436,9744.466671,1.169971493,654560,3458.8,263,357,226,131,2184834,12970487,15155321,0,152628
8,2b,LA-502,Shreveport/Bossier/Northwest CoC,94.18856771,5142.45,755.087022,9007.942411,0.994139544,484360,3458.8,430,349,246,103,3890407.59,6440032.32,10330439.91,0,871102
8,2b,NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",205.3959304,1908.29,895.6340243,10922.33806,1.016257549,391955,2873.1,405,322,256,66,638577.89,3230335,3868912.89,0,371865
8,2b,WV-503,"Charleston/Kanawha, Putnam, Boone, Clay Counties CoC",133.475391,2090.7,697.5209581,11496.54798,1.373500902,279057,2034.7,347,319,272,47,1221448.12,3848143,5069591.12,0,606140
8,2b,GA-505,Columbus-Muscogee/Russell County CoC,301.9591151,857.53,820.9023901,8735.383113,0.886766321,258939,3281.2,347,319,245,74,1328113,3223978,4552091,0,0
8,2b,IL-508,East Saint Louis/Belleville/Saint Clair County CoC,403.7475675,657.76,821,9879,1.00274056,265569,2075.9,175,300,174,126,2641055.89,15887660,18528715.89,0,517672
8,2b,GA-502,Fulton County Continuum of Care,1308.951311,400.5,1037,11078,0.890228222,524235,3281.2,264,293,217,76,502995.38,0,502995.38,0,0
8,2b,MS-503,Gulf Port/Gulf Coast Regional CoC,137.4746829,3505.54,804.5303337,9837.552974,1.018974732,481923,2921.2,94,264,185,79,771217.46,9709886,10481103.46,0,350000
8,2b,TN-506,Oak Ridge/Upper Cumberland CoC,81.13507498,6982.27,664.6534835,10741.65342,1.346773631,566507,3060.6,259,252,157,95,732562.32,3595214,4327776.32,0,0
8,2b,NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",347.5604085,1118.22,710.6408404,10476.67946,1.228548336,388649,2873.1,202,249,164,85,800706.5,7600694,8401400.5,0,501935
8,2b,GA-504,Augusta-Richmond County CoC,621.0279653,324.33,794,7003,0.734991604,201418,3281.2,225,246,217,29,459146.89,50450,509596.89,0,50450
8,2b,MI-502,Dearborn/Dearborn Heights/Westland/Wayne County CoC,2312.96981,473.33,808,7659,0.789913366,1094798,2043.9,190,226,78,148,604337,4295418,4899755,0,1136288
8,2b,TX-604,Waco/McLennan County CoC,56.76091275,6438.11,741.9785487,10001.87225,1.123333492,365433,3019.4,226,221,125,96,711876.9,3802616,4514492.9,0,64794
8,2b,MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",94.65885951,1262.09,695.9274366,10749.39681,1.287178836,119468,2906.5,190,210,118,92,473918.58,83830,557748.58,0,83830
8,2b,WV-501,"Huntington/Cabell, Wayne Counties CoC",175.1715375,787,669.7535398,7818.463195,0.972803518,137860,2034.7,263,205,148,57,2307063.46,7667172,9974235.46,0,0
8,2b,MI-514,Battle Creek/Calhoun County CoC,190.7183212,706.23,697,11336,1.355332377,134691,2043.9,239,204,152,52,294916,4514242,4809158,0,0
8,2b,PA-508,Scranton/Lackawanna County CoC,463.9844907,459.08,717,11088,1.288702929,213006,1931.7,171,197,98,99,3126425.08,2552136,5678561.08,0,713570
8,2b,LA-505,Monroe/Northeast Louisiana CoC,50.48559954,7043.87,616.0678039,7263.130135,0.982458166,355614,3458.8,249,185,76,109,1681892,10480945,12162837,0,722265
8,2b,CA-523,"Colusa, Glenn, Trinity Counties CoC",11.07685602,5643.93,799.8857271,11072.84209,1.153585831,62517,2441.1,88,176,118,58,0,1207743,1207743,0,0
8,2b,PA-503,Wilkes-Barre/Hazleton/Luzerne County CoC,358.2008918,890.33,712,10750,1.258192884,318917,1931.7,229,174,82,92,2229708.52,3585701,5815409.52,0,425757
8,2b,AR-508,Old Fort Homeless Coalition,62.0143703,4191.98,620.6217231,9527.241388,1.279260382,259963,3338,178,168,131,37,0,5589759,5589759,0,124485
8,2b,AL-505,Gadsden/Northeast Alabama CoC,127.882184,2471.65,609.6626645,9514.460507,1.30050888,316080,3177.6,178,163,130,33,0,16601905,16601905,0,350000
8,2b,IL-503,Champaign/Urbana/Rantoul/Champaign County CoC,207.1928293,996.27,828,6799,0.684279388,206420,2075.9,146,160,100,60,580877.32,671170,1252047.32,0,0
8,2b,LA-507,Alexandria/Central Louisiana CoC,43.39541335,7101.05,717.5300224,9382.266313,1.089648519,308153,3458.8,134,159,127,32,419147.31,8024738,8443885.31,0,0
8,2b,AL-502,Florence/Northwest Alabama CoC,67.58119738,3940.09,578.3248772,9408.964646,1.355778418,266276,3177.6,237,155,155,0,403249,350000,753249,0,350000
8,2b,VA-507,Portsmouth CoC,2855.007429,33.65,977,10723,0.914619584,96071,1930.3,84,151,115,36,897459.93,4100254,4997713.93,0,0
8,2b,MI-517,Jackson City & County CoC,227.2906067,701.67,723,11412,1.315352697,159483,2043.9,196,140,52,88,579262.36,3961445,4540707.36,0,0
8,2b,MI-516,Norton Shores/Muskegon City & County CoC,344.8132198,499.25,692,10528,1.267822736,172148,2043.9,144,135,87,48,479641.04,4543890,5023531.04,0,200000
8,2b,IL-516,Decatur/Macon County CoC,186.6813618,580.69,653,10408,1.328228688,108404,2075.9,139,130,107,23,852549.03,3791826,4644375.03,0,0
8,2b,NY-516,Clinton County CoC,78.53254324,1037.85,748,11453,1.275958111,81505,1718.2,125,126,73,53,129511.75,0,129511.75,0,0
8,2b,VA-508,Lynchburg CoC,122.1051934,2113.44,746.8116305,10885.09091,1.214618081,258062,1930.3,172,125,92,33,346204.42,1285709,1631913.42,0,0
8,2b,CA-527,Tehama County CoC,21.36311705,2949.71,781,11504,1.227486129,63015,2441.1,41,124,103,21,0,664143,664143,0,0
8,2b,WV-500,Wheeling/Weirton Area CoC,154.1216848,941.12,596.3332782,10204.76337,1.426043085,145047,2034.7,108,118,77,41,413181,2346696,2759877,0,128769
8,2b,MD-500,Cumberland/Allegany County CoC,172.2463221,424.16,646,9479,1.222781218,73060,2507.5,116,118,76,42,517660.05,0,517660.05,0,0
8,2b,LA-508,Houma-Terrebonne/Thibodaux CoC,104.3589523,3372.37,822.5910404,11360.76635,1.150912765,351937,3458.8,145,116,34,82,821977.97,6912004,7733981.97,0,241494
8,2b,TX-701,Bryan/College Station/Brazos Valley CoC,59.90848254,5443.77,795.2006084,8048.323575,0.843426959,326128,3019.4,163,102,76,26,284782.29,4720119.14,5004901.43,0,0
8,2b,IL-509,Dekalb City & County CoC,165.4622927,631.31,877,10532,1.000760167,104458,2075.9,94,90,51,39,547270.61,0,547270.61,0,0
8,2b,MI-513,"Marquette, Alger Counties CoC",28.20445975,2723.47,639.8410706,9834.82058,1.280893677,76814,2043.9,69,84,34,50,39592.85,2810537,2850129.85,0,0
8,2b,NY-514,Jamestown/Dunkirk/Chautauqua County CoC,124.2636032,1060.23,619,10327,1.390280022,131748,1718.2,106,83,41,42,46383,3382807,3429190,0,400000
8,2b,NY-510,Ithaca/Tompkins County CoC,219.6734436,474.65,1011,8554,0.705077481,104268,1718.2,49,73,54,19,163077,184010,347087,0,184010
8,2b,AR-512,"Boone, Baxter, Marion, Newton Counties CoC",40.0734462,2562.42,593.9756537,10446.61218,1.465634171,102685,3338,52,53,23,30,0,0,0,0,0
8,2b,NY-520,Franklin County CoC,26.17465348,3423.35,720.2754087,11493.39997,1.329745982,89605,1718.2,5,28,21,7,123902,0,123902,0,0
10,2c,NC-503,North Carolina Balance of State CoC,130.6481313,38676.42,728.1273558,10863.38312,1.243301628,5053002,2873.1,3278,3054,1911,1143,6672466.25,69850169.6,76522635.85,0,0
10,2c,KY-500,Kentucky Balance of State CoC,86.05209641,38822.25,651.2204538,10464.21511,1.339051808,3340736,2246.9,1624,1940,1326,614,8362975.24,51274526,59637501.24,0,2264261
10,2c,AZ-500,Arizona Balance of State CoC,17.19087407,95206.91,846.9949746,10209.53513,1.004486,1636690,3197.5,1052,1768,1434,334,-13450.5,27560495,27547044.5,0,3193427
10,2c,AZ-501,Tucson/Pima County CoC,109.2123252,9187.04,831,10643,1.067288408,1003338,3197.5,1299,1574,1249,325,7270150.42,20754755,28024905.42,0,2188628
10,2c,SC-501,Greenville/Anderson/Spartanburg Upstate CoC,200.7022483,7309.38,724.5758301,10521.81963,1.210112546,1467009,3460.3,1015,1317,898,419,2870770.06,16275400,19146170.06,0,656961
10,2c,NM-501,New Mexico Balance of State CoC,12.57853783,121110.42,780.0326285,9824.3699,1.049568264,1523392,3542.3,992,1164,761,403,4095828.59,59509697.87,63605526.46,0,1688889
10,2c,TN-507,Jackson/West Tennessee CoC,60.43186355,11090.54,647.0788992,9544.823464,1.22921943,670222,3060.6,143,1103,707,396,1615265.09,6307900,7923165.09,0,0
10,2c,SC-503,Myrtle Beach/Sumter City & County CoC,110.8037284,8097.76,728.3732288,9341.518079,1.068765036,897262,3460.3,508,974,666,308,1835160.41,27466053,29301213.41,0,399499
10,2c,CA-516,"Redding/Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",13.60212397,23024.86,901.4383451,10696.70289,0.988855103,313187,2441.1,826,934,721,213,267387.46,17278402,17545789.46,0,0
10,2c,AR-503,Arkansas  Balance of State  CoC,52.41216431,16127.84,661.1090329,9750.959469,1.229116402,845295,3338,564,822,738,84,319849,4864723,5184572,0,286776
10,2c,AL-507,Alabama Balance of State CoC,47.01851256,31646.62,618.3919315,8200.717344,1.105113242,1487977,3177.6,461,764,591,173,81553,18399162,18480715,0,0
10,2c,VA-521,Virginia Balance of State (BoS) CoC,71.0943839,23897.19,752.6896229,11278.74448,1.248715732,1698956,1930.3,765,722,423,299,323967.74,28245206,28569173.74,0,0
10,2c,MS-501,Mississippi Balance of State CoC,48.78382937,39692.21,664.2819931,8708.476749,1.092467361,1936338,2921.2,764,697,465,232,1822798,45153333,46976131,0,980506
10,2c,WV-508,West Virginia Balance of State CoC,63.50982425,20219.36,655.3263724,10172.78264,1.293602581,1284128,2034.7,939,667,535,132,2914638.7,43344365.48,46259004.18,0,573977
10,2c,LA-509,Louisiana Balance of State CoC,99.10037391,11165.75,797.4421552,10221.98995,1.068206001,1106530,3458.8,694,590,501,89,13776049.34,27473732,41249781.34,0,1982669
10,2c,IL-520,Southern Illinois CoC,53.98793427,10875.43,619.654053,11043.71145,1.485198528,587142,2075.9,368,435,247,188,641750.22,15877344.41,16519094.63,0,0
10,2c,OK-507,Southeastern Oklahoma Regional CoC,30.2774451,17642.77,621.6283748,9641.936551,1.292564409,534178,2990.7,348,351,249,102,117437,14117231,14234668,0,0
10,2c,TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",24.74558937,12965.26,742.3789923,11448.80552,1.285148336,320833,3019.4,402,234,170,64,214465,2701068,2915533,0,165920
10,2c,OK-506,Southwest Oklahoma Regional CoC,31.44024097,12991.09,686.4414716,11235.5633,1.36398656,408443,2990.7,304,231,150,81,54952.49,4348671,4403623.49,0,0
10,2c,OK-500,North Central Oklahoma CoC,41.55539379,8160.12,702.8899843,10454.27484,1.239439442,339097,2990.7,213,192,82,110,297180,4714503,5011683,0,948480
10,2c,AR-505,Southeast Arkansas,27.23267106,11300.03,627.335021,7989.807607,1.06134247,307730,3338,223,88,49,39,255079.42,13374496,13629575.42,0,394726
5,3a,CA-500,San Jose/Santa Clara City & County CoC,1461.170452,1290.1,1813,20687,0.950864129,1885056,2434.1,1652,7394,6319,1075,17580177.49,19526629,37106806.49,0,2349556
5,3a,NY-603,"Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC",2385.530219,1196.77,1595.653476,21642.4179,1.130279758,2854931,1718.2,3320,3937,994,2943,7119375.38,3875029,10994404.38,0,1079309
5,3a,CA-512,Daly/San Mateo County CoC,1683.164961,448.41,1830,22646,1.031238616,754748,2441.1,637,1253,822,431,9109821.03,2286587,11396408.03,0,399993
5,3a,CA-611,Oxnard/San Buenaventura/Ventura County CoC,457.4338218,1843.13,1572,19437,1.030375318,843110,2441.1,372,1152,969,183,1992392.04,16245652.12,18238044.16,0,0
5,3a,AK-500,Anchorage CoC,175.5877936,1704.68,1231,21931,1.48463309,299321,3827,1023,1128,848,280,3219029.66,16570505.6,19789535.26,0,15367
5,3a,CA-507,Marin County CoC,498.4682209,520.31,1764,20106,0.949829932,259358,2441.1,349,1117,917,200,3243741.84,8069400,11313141.84,0,199743
5,3a,VA-601,Fairfax County CoC,2911.575741,397.21,1778.407717,30187.70887,1.414547621,1156507,1930.3,760,964,492,472,8983155.24,2266714,11249869.24,0,939452
5,3a,MD-601,Montgomery County CoC,2089.304835,491.25,1647,24313,1.230165958,1026371,2507.5,510,894,616,278,8071623.23,12697603.1,20769226.33,0,700000
5,3a,NJ-502,Burlington County CoC,563.7957374,798.58,1219,20360,1.391851244,450236,1734.1,444,604,330,274,440487,0,440487,0,0
5,3a,MO-503,"St. Charles, Lincoln, Warren Counties CoC",289.3240901,1615.6,921.6793758,19630.59967,1.774894121,467432,2906.5,255,578,306,272,80422,400000,480422,0,400000
5,3a,PA-505,Chester County CoC,682.2400767,750.51,1222,21185,1.44469449,512028,1931.7,533,578,387,191,1977165.9,5736146,7713311.9,0,2723324
5,3a,MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",595.1289977,2080.27,1047.154771,21876.67691,1.740961756,1238029,2297.5,422,544,258,286,1637213.35,310110,1947323.35,0,0
5,3a,MD-600,Prince George`s County/Maryland CoC,1859.771282,482.69,1337,20436,1.273747195,897693,2507.5,389,525,193,332,2841243.34,6089965.52,8931208.86,0,865000
5,3a,PA-511,Bristol/Bensalem/Bucks County CoC,1036.256226,604.31,1143,19929,1.452974628,626220,1931.7,467,511,198,313,756297.6,0,756297.6,0,0
5,3a,MD-508,"Charles, Calvert, St.Mary's Counties CoC",345.8475994,1028.08,1464.226092,21601.02205,1.229376515,355559,2507.5,165,419,238,181,1189390,196715,1386105,0,196715
5,3a,VA-604,Prince William County CoC,1435.182478,348.81,1563.200863,27401.72371,1.460770033,500606,1930.3,356,400,197,203,469999,3866196,4336195,0,199999
5,3a,NJ-509,Morris County CoC,1082.65244,460.18,1388,25247,1.515790106,498215,1734.1,294,378,223,155,1468642.2,6826146,8294788.2,0,1124053
5,3a,MD-503,Annapolis/Anne Arundel County CoC,1349.088937,414.9,1520,23807,1.305208333,559737,2507.5,173,376,261,115,1875927.48,163603,2039530.48,0,0
5,3a,VA-503,Virginia Beach CoC,1806.011565,249.02,1258,19530,1.293720191,449733,2186.9,248,349,238,111,836801,1113775,1950576,0,959393
5,3a,IL-514,DuPage County CoC,2860.831335,325.26,1178,20067,1.419567063,930514,2075.9,351,331,205,126,2510014.71,1719109,4229123.71,0,70186
